Houston,LosAngeles,Miami,NewYork,Age,Gender,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
0.0,0.0,0.0,1.0,18.0,1.0,22.0,90.17,484.0,1.0
0.0,1.0,0.0,0.0,54.0,1.0,5.0,79.12,138.0,0.0
0.0,0.0,0.0,0.0,49.0,1.0,19.0,99.34,122.0,1.0
0.0,0.0,0.0,1.0,38.0,0.0,4.0,85.95,422.0,0.0
0.0,0.0,0.0,0.0,57.0,1.0,6.0,60.82,273.0,1.0
0.0,0.0,1.0,0.0,65.0,1.0,21.0,89.65,477.0,1.0
0.0,0.0,0.0,1.0,37.0,1.0,8.0,71.56,332.0,0.0
0.0,1.0,0.0,0.0,40.0,1.0,24.0,82.46,232.0,0.0
0.0,1.0,0.0,0.0,51.0,1.0,18.0,86.82,290.0,0.0
0.0,1.0,0.0,0.0,63.0,1.0,4.0,58.83,485.0,0.0
1.0,0.0,0.0,0.0,70.0,0.0,14.0,86.8,459.0,1.0
0.0,0.0,1.0,0.0,29.0,1.0,23.0,37.71,251.0,0.0
0.0,0.0,0.0,0.0,28.0,1.0,1.0,32.18,69.0,0.0
0.0,0.0,1.0,0.0,55.0,1.0,7.0,30.04,394.0,1.0
0.0,1.0,0.0,0.0,41.0,1.0,16.0,38.73,52.0,1.0
1.0,0.0,0.0,0.0,58.0,0.0,1.0,81.34,154.0,1.0
0.0,0.0,0.0,1.0,29.0,1.0,18.0,69.38,65.0,1.0
0.0,1.0,0.0,0.0,25.0,0.0,5.0,57.89,107.0,1.0
0.0,0.0,0.0,0.0,32.0,1.0,7.0,92.25,292.0,1.0
0.0,0.0,0.0,0.0,61.0,0.0,11.0,62.02,265.0,0.0
0.0,0.0,0.0,1.0,57.0,0.0,24.0,42.26,337.0,1.0
1.0,0.0,0.0,0.0,61.0,1.0,4.0,89.88,210.0,0.0
0.0,0.0,0.0,1.0,28.0,1.0,11.0,57.99,155.0,0.0
0.0,0.0,0.0,0.0,57.0,1.0,16.0,48.47,263.0,1.0
1.0,0.0,0.0,0.0,22.0,0.0,22.0,68.86,333.0,1.0
0.0,0.0,1.0,0.0,20.0,1.0,5.0,92.18,195.0,1.0
0.0,0.0,1.0,0.0,48.0,0.0,20.0,57.05,357.0,0.0
0.0,0.0,1.0,0.0,26.0,0.0,9.0,62.42,425.0,1.0
0.0,0.0,0.0,0.0,45.0,1.0,21.0,89.52,87.0,1.0
0.0,0.0,1.0,0.0,42.0,0.0,2.0,70.46,403.0,0.0
1.0,0.0,0.0,0.0,19.0,0.0,12.0,40.37,403.0,0.0
0.0,0.0,0.0,1.0,55.0,0.0,22.0,65.11,388.0,0.0
0.0,1.0,0.0,0.0,65.0,0.0,19.0,39.24,153.0,0.0
0.0,1.0,0.0,0.0,46.0,0.0,6.0,73.6,337.0,0.0
0.0,0.0,0.0,1.0,65.0,0.0,5.0,46.57,159.0,1.0
0.0,0.0,1.0,0.0,67.0,0.0,6.0,80.67,445.0,1.0
0.0,0.0,0.0,0.0,24.0,1.0,1.0,77.42,197.0,0.0
0.0,0.0,0.0,1.0,48.0,0.0,11.0,30.41,470.0,1.0
0.0,0.0,0.0,1.0,57.0,1.0,10.0,51.05,496.0,1.0
0.0,0.0,1.0,0.0,30.0,1.0,23.0,83.44,139.0,0.0
0.0,1.0,0.0,0.0,50.0,1.0,21.0,48.64,187.0,1.0
0.0,0.0,1.0,0.0,35.0,1.0,10.0,87.41,233.0,0.0
1.0,0.0,0.0,0.0,48.0,1.0,1.0,30.1,121.0,1.0
1.0,0.0,0.0,0.0,56.0,1.0,24.0,50.97,352.0,0.0
0.0,0.0,1.0,0.0,24.0,1.0,11.0,59.8,226.0,1.0
0.0,0.0,0.0,0.0,58.0,0.0,1.0,93.76,439.0,1.0
1.0,0.0,0.0,0.0,20.0,1.0,22.0,41.4,476.0,1.0
0.0,0.0,1.0,0.0,27.0,1.0,24.0,89.0,253.0,1.0
1.0,0.0,0.0,0.0,22.0,1.0,14.0,51.95,243.0,1.0
1.0,0.0,0.0,0.0,62.0,1.0,21.0,63.37,404.0,0.0
0.0,0.0,0.0,0.0,39.0,1.0,3.0,37.93,253.0,0.0
0.0,0.0,0.0,0.0,30.0,1.0,12.0,34.33,202.0,1.0
0.0,0.0,1.0,0.0,70.0,1.0,6.0,34.72,401.0,0.0
1.0,0.0,0.0,0.0,52.0,1.0,3.0,74.2,252.0,0.0
0.0,0.0,0.0,1.0,38.0,1.0,8.0,30.55,182.0,0.0
0.0,0.0,0.0,0.0,65.0,0.0,15.0,70.25,356.0,1.0
0.0,1.0,0.0,0.0,40.0,0.0,23.0,99.03,360.0,1.0
0.0,0.0,0.0,0.0,40.0,1.0,12.0,67.55,402.0,0.0
1.0,0.0,0.0,0.0,61.0,1.0,1.0,55.69,379.0,0.0
0.0,0.0,0.0,1.0,45.0,1.0,1.0,39.71,308.0,0.0
0.0,0.0,0.0,1.0,18.0,1.0,23.0,33.06,340.0,0.0
1.0,0.0,0.0,0.0,58.0,1.0,4.0,98.49,486.0,0.0
1.0,0.0,0.0,0.0,34.0,1.0,11.0,45.34,118.0,1.0
0.0,0.0,0.0,1.0,41.0,1.0,3.0,80.95,430.0,1.0
1.0,0.0,0.0,0.0,30.0,1.0,11.0,80.88,451.0,1.0
0.0,0.0,0.0,1.0,51.0,1.0,19.0,81.72,114.0,1.0
0.0,0.0,1.0,0.0,21.0,1.0,10.0,74.41,294.0,0.0
0.0,0.0,0.0,0.0,18.0,0.0,6.0,59.61,355.0,0.0
0.0,0.0,0.0,0.0,20.0,0.0,22.0,60.18,190.0,0.0
1.0,0.0,0.0,0.0,43.0,0.0,16.0,57.92,348.0,1.0
0.0,1.0,0.0,0.0,65.0,0.0,20.0,40.06,320.0,0.0
0.0,1.0,0.0,0.0,58.0,1.0,2.0,73.88,307.0,0.0
0.0,0.0,0.0,1.0,41.0,0.0,2.0,75.72,324.0,1.0
0.0,1.0,0.0,0.0,54.0,1.0,11.0,90.99,355.0,1.0
0.0,0.0,1.0,0.0,49.0,1.0,6.0,99.41,229.0,1.0
1.0,0.0,0.0,0.0,29.0,1.0,16.0,40.18,68.0,1.0
1.0,0.0,0.0,0.0,30.0,0.0,6.0,44.09,118.0,1.0
0.0,0.0,1.0,0.0,54.0,0.0,1.0,34.59,295.0,1.0
0.0,0.0,1.0,0.0,26.0,1.0,9.0,62.89,404.0,0.0
0.0,0.0,0.0,1.0,43.0,0.0,21.0,69.63,492.0,0.0
0.0,0.0,0.0,1.0,56.0,0.0,19.0,92.47,139.0,1.0
0.0,0.0,0.0,1.0,57.0,1.0,22.0,58.74,193.0,0.0
0.0,0.0,1.0,0.0,35.0,1.0,20.0,71.95,369.0,0.0
0.0,0.0,0.0,1.0,49.0,1.0,7.0,47.74,279.0,1.0
0.0,0.0,0.0,1.0,63.0,1.0,14.0,58.68,259.0,0.0
1.0,0.0,0.0,0.0,67.0,1.0,6.0,49.93,213.0,0.0
0.0,1.0,0.0,0.0,64.0,0.0,19.0,32.75,407.0,1.0
0.0,0.0,0.0,0.0,18.0,0.0,15.0,97.25,401.0,1.0
0.0,1.0,0.0,0.0,46.0,1.0,11.0,65.92,329.0,1.0
0.0,1.0,0.0,0.0,68.0,0.0,4.0,52.89,322.0,1.0
0.0,0.0,0.0,0.0,59.0,1.0,12.0,30.48,276.0,1.0
1.0,0.0,0.0,0.0,48.0,0.0,8.0,56.41,377.0,0.0
0.0,0.0,0.0,0.0,33.0,1.0,1.0,95.27,444.0,0.0
0.0,0.0,1.0,0.0,30.0,0.0,10.0,67.68,304.0,0.0
0.0,0.0,0.0,1.0,59.0,1.0,4.0,82.74,392.0,1.0
0.0,1.0,0.0,0.0,68.0,1.0,5.0,80.77,300.0,0.0
0.0,0.0,0.0,1.0,38.0,1.0,17.0,49.62,329.0,0.0
1.0,0.0,0.0,0.0,54.0,0.0,7.0,77.11,455.0,0.0
0.0,0.0,1.0,0.0,31.0,1.0,21.0,37.18,196.0,1.0
1.0,0.0,0.0,0.0,39.0,0.0,9.0,71.23,179.0,1.0
0.0,0.0,0.0,0.0,20.0,1.0,17.0,74.94,158.0,0.0
0.0,1.0,0.0,0.0,58.0,1.0,24.0,32.64,54.0,0.0
0.0,0.0,0.0,1.0,51.0,1.0,2.0,81.91,349.0,1.0
1.0,0.0,0.0,0.0,67.0,1.0,16.0,56.15,465.0,1.0
0.0,0.0,0.0,1.0,20.0,1.0,5.0,43.53,432.0,1.0
0.0,1.0,0.0,0.0,37.0,1.0,15.0,61.1,283.0,1.0
0.0,0.0,1.0,0.0,28.0,0.0,17.0,94.06,476.0,0.0
0.0,0.0,0.0,1.0,45.0,1.0,19.0,33.91,490.0,0.0
0.0,1.0,0.0,0.0,56.0,0.0,19.0,83.2,465.0,0.0
0.0,0.0,0.0,1.0,30.0,1.0,23.0,56.96,194.0,0.0
0.0,0.0,1.0,0.0,24.0,0.0,2.0,57.73,101.0,0.0
0.0,0.0,1.0,0.0,67.0,1.0,23.0,94.93,370.0,1.0
1.0,0.0,0.0,0.0,35.0,1.0,20.0,95.01,491.0,1.0
1.0,0.0,0.0,0.0,24.0,0.0,23.0,42.45,494.0,1.0
0.0,1.0,0.0,0.0,64.0,1.0,1.0,39.26,59.0,1.0
0.0,0.0,0.0,1.0,52.0,0.0,4.0,46.6,420.0,0.0
0.0,0.0,0.0,0.0,56.0,0.0,8.0,70.49,84.0,0.0
1.0,0.0,0.0,0.0,24.0,1.0,23.0,93.58,73.0,0.0
0.0,0.0,1.0,0.0,36.0,0.0,12.0,81.39,279.0,1.0
0.0,0.0,0.0,1.0,37.0,0.0,2.0,54.03,159.0,1.0
0.0,0.0,1.0,0.0,28.0,1.0,14.0,48.54,57.0,1.0
0.0,0.0,1.0,0.0,26.0,0.0,1.0,90.81,382.0,1.0
0.0,0.0,0.0,1.0,69.0,1.0,8.0,89.95,468.0,1.0
0.0,0.0,0.0,1.0,40.0,1.0,2.0,58.17,400.0,0.0
0.0,0.0,1.0,0.0,18.0,0.0,9.0,88.72,450.0,0.0
0.0,1.0,0.0,0.0,65.0,1.0,17.0,98.16,356.0,1.0
0.0,0.0,0.0,1.0,66.0,1.0,1.0,62.04,97.0,0.0
0.0,0.0,1.0,0.0,32.0,1.0,7.0,49.97,427.0,0.0
0.0,1.0,0.0,0.0,62.0,1.0,15.0,79.51,404.0,1.0
1.0,0.0,0.0,0.0,62.0,0.0,9.0,93.26,149.0,0.0
0.0,0.0,0.0,1.0,65.0,0.0,1.0,46.69,432.0,1.0
0.0,0.0,0.0,0.0,27.0,0.0,4.0,77.47,137.0,0.0
0.0,1.0,0.0,0.0,24.0,0.0,15.0,68.41,343.0,1.0
0.0,1.0,0.0,0.0,67.0,0.0,18.0,91.24,98.0,0.0
1.0,0.0,0.0,0.0,61.0,1.0,4.0,84.22,494.0,1.0
0.0,0.0,1.0,0.0,26.0,1.0,3.0,94.2,377.0,0.0
0.0,1.0,0.0,0.0,22.0,1.0,18.0,56.32,420.0,0.0
0.0,1.0,0.0,0.0,55.0,0.0,11.0,40.8,376.0,0.0
0.0,0.0,0.0,0.0,46.0,1.0,9.0,61.38,284.0,0.0
0.0,0.0,1.0,0.0,55.0,1.0,2.0,98.2,366.0,1.0
0.0,0.0,0.0,0.0,43.0,1.0,8.0,82.16,244.0,1.0
0.0,0.0,1.0,0.0,65.0,0.0,22.0,38.13,156.0,1.0
0.0,1.0,0.0,0.0,45.0,0.0,12.0,61.57,465.0,0.0
0.0,1.0,0.0,0.0,26.0,0.0,19.0,36.43,493.0,0.0
0.0,0.0,1.0,0.0,22.0,0.0,17.0,37.44,208.0,1.0
0.0,1.0,0.0,0.0,50.0,1.0,3.0,30.17,325.0,1.0
1.0,0.0,0.0,0.0,20.0,0.0,22.0,36.58,69.0,0.0
0.0,0.0,1.0,0.0,45.0,0.0,24.0,97.88,59.0,0.0
0.0,0.0,0.0,0.0,53.0,1.0,12.0,39.09,390.0,1.0
0.0,0.0,0.0,0.0,64.0,0.0,18.0,43.52,271.0,0.0
0.0,1.0,0.0,0.0,42.0,0.0,15.0,41.53,372.0,1.0
1.0,0.0,0.0,0.0,43.0,0.0,10.0,31.29,316.0,1.0
0.0,0.0,0.0,1.0,60.0,0.0,1.0,72.54,113.0,1.0
0.0,0.0,0.0,0.0,66.0,0.0,22.0,37.59,223.0,1.0
1.0,0.0,0.0,0.0,49.0,0.0,21.0,66.48,466.0,1.0
0.0,0.0,0.0,1.0,32.0,1.0,4.0,47.09,121.0,1.0
1.0,0.0,0.0,0.0,19.0,1.0,18.0,85.09,284.0,1.0
0.0,1.0,0.0,0.0,68.0,1.0,2.0,96.25,255.0,0.0
0.0,0.0,0.0,0.0,68.0,0.0,2.0,43.93,63.0,1.0
0.0,0.0,1.0,0.0,50.0,0.0,23.0,63.39,419.0,0.0
0.0,0.0,0.0,1.0,37.0,1.0,7.0,99.88,324.0,1.0
0.0,0.0,0.0,0.0,43.0,0.0,6.0,71.78,400.0,0.0
0.0,0.0,1.0,0.0,35.0,0.0,4.0,54.62,413.0,1.0
1.0,0.0,0.0,0.0,58.0,0.0,11.0,81.26,85.0,0.0
0.0,1.0,0.0,0.0,42.0,1.0,16.0,30.49,230.0,0.0
0.0,0.0,0.0,0.0,34.0,0.0,7.0,32.31,171.0,0.0
0.0,1.0,0.0,0.0,30.0,1.0,7.0,98.53,479.0,0.0
0.0,0.0,1.0,0.0,67.0,1.0,15.0,63.61,175.0,0.0
0.0,0.0,0.0,0.0,69.0,0.0,6.0,74.83,109.0,1.0
0.0,0.0,1.0,0.0,50.0,0.0,24.0,97.46,356.0,0.0
0.0,1.0,0.0,0.0,27.0,1.0,17.0,52.77,336.0,1.0
1.0,0.0,0.0,0.0,59.0,0.0,19.0,38.35,151.0,0.0
0.0,0.0,0.0,0.0,32.0,0.0,5.0,43.57,464.0,0.0
0.0,0.0,0.0,1.0,44.0,1.0,16.0,60.41,288.0,1.0
1.0,0.0,0.0,0.0,54.0,1.0,17.0,97.87,268.0,0.0
1.0,0.0,0.0,0.0,66.0,1.0,12.0,69.59,423.0,1.0
0.0,1.0,0.0,0.0,62.0,1.0,24.0,52.21,236.0,0.0
1.0,0.0,0.0,0.0,43.0,1.0,18.0,47.55,434.0,0.0
0.0,0.0,0.0,0.0,60.0,1.0,16.0,44.37,277.0,1.0
0.0,1.0,0.0,0.0,21.0,0.0,15.0,38.54,143.0,0.0
0.0,0.0,1.0,0.0,35.0,1.0,11.0,91.11,224.0,1.0
0.0,0.0,0.0,0.0,36.0,0.0,19.0,40.16,71.0,0.0
0.0,0.0,0.0,0.0,54.0,0.0,1.0,70.72,431.0,1.0
0.0,0.0,1.0,0.0,54.0,1.0,12.0,77.08,194.0,0.0
0.0,0.0,0.0,0.0,31.0,1.0,6.0,62.39,87.0,0.0
0.0,0.0,1.0,0.0,50.0,0.0,24.0,94.7,370.0,0.0
0.0,1.0,0.0,0.0,20.0,1.0,2.0,86.96,488.0,1.0
0.0,0.0,1.0,0.0,20.0,0.0,24.0,94.69,314.0,0.0
1.0,0.0,0.0,0.0,56.0,0.0,9.0,73.67,196.0,0.0
0.0,0.0,1.0,0.0,30.0,1.0,16.0,96.0,166.0,1.0
1.0,0.0,0.0,0.0,56.0,1.0,24.0,35.69,445.0,0.0
0.0,1.0,0.0,0.0,39.0,0.0,10.0,94.12,204.0,1.0
0.0,0.0,1.0,0.0,63.0,1.0,6.0,82.38,53.0,1.0
0.0,0.0,1.0,0.0,23.0,0.0,6.0,93.32,108.0,1.0
0.0,0.0,0.0,0.0,35.0,1.0,22.0,32.46,362.0,1.0
0.0,0.0,0.0,1.0,57.0,0.0,22.0,68.35,90.0,0.0
0.0,0.0,1.0,0.0,57.0,0.0,24.0,78.68,369.0,0.0
1.0,0.0,0.0,0.0,44.0,1.0,1.0,37.95,139.0,1.0
0.0,0.0,1.0,0.0,41.0,1.0,5.0,39.59,89.0,0.0
0.0,0.0,1.0,0.0,29.0,1.0,4.0,66.64,107.0,1.0
0.0,1.0,0.0,0.0,30.0,1.0,17.0,41.81,226.0,1.0
0.0,0.0,1.0,0.0,25.0,0.0,5.0,85.6,224.0,0.0
0.0,1.0,0.0,0.0,67.0,0.0,20.0,69.79,464.0,1.0
0.0,0.0,0.0,0.0,56.0,1.0,10.0,44.69,328.0,0.0
0.0,0.0,0.0,0.0,48.0,1.0,11.0,55.4,145.0,1.0
0.0,1.0,0.0,0.0,33.0,0.0,19.0,31.92,278.0,0.0
1.0,0.0,0.0,0.0,42.0,1.0,9.0,78.92,96.0,0.0
0.0,0.0,0.0,0.0,38.0,0.0,7.0,90.35,85.0,1.0
0.0,0.0,0.0,0.0,67.0,0.0,19.0,62.4,57.0,0.0
0.0,0.0,0.0,1.0,23.0,1.0,21.0,30.89,113.0,1.0
0.0,0.0,0.0,1.0,61.0,0.0,2.0,50.13,69.0,0.0
0.0,0.0,0.0,1.0,25.0,1.0,8.0,40.43,326.0,0.0
0.0,0.0,1.0,0.0,21.0,1.0,21.0,33.43,273.0,1.0
0.0,0.0,0.0,0.0,31.0,1.0,2.0,42.24,305.0,1.0
0.0,0.0,0.0,0.0,54.0,0.0,20.0,45.24,121.0,1.0
1.0,0.0,0.0,0.0,61.0,1.0,20.0,93.96,383.0,1.0
1.0,0.0,0.0,0.0,46.0,1.0,11.0,34.4,215.0,0.0
0.0,0.0,1.0,0.0,44.0,0.0,4.0,90.07,300.0,0.0
0.0,1.0,0.0,0.0,69.0,1.0,12.0,96.26,119.0,1.0
0.0,0.0,0.0,1.0,20.0,1.0,18.0,98.34,69.0,0.0
0.0,0.0,0.0,1.0,21.0,1.0,6.0,50.83,145.0,0.0
1.0,0.0,0.0,0.0,55.0,1.0,18.0,65.76,411.0,1.0
0.0,0.0,0.0,1.0,68.0,0.0,20.0,32.99,129.0,1.0
0.0,1.0,0.0,0.0,21.0,0.0,11.0,93.74,232.0,0.0
0.0,0.0,0.0,0.0,59.0,1.0,2.0,60.74,183.0,0.0
0.0,0.0,0.0,0.0,48.0,1.0,6.0,86.65,91.0,0.0
0.0,0.0,0.0,1.0,43.0,0.0,4.0,90.85,445.0,0.0
0.0,0.0,0.0,0.0,30.0,0.0,15.0,75.55,298.0,1.0
0.0,0.0,0.0,1.0,52.0,1.0,13.0,93.76,162.0,0.0
0.0,0.0,1.0,0.0,34.0,1.0,5.0,39.64,139.0,1.0
1.0,0.0,0.0,0.0,24.0,1.0,14.0,62.08,344.0,0.0
0.0,0.0,1.0,0.0,67.0,0.0,3.0,61.05,201.0,1.0
1.0,0.0,0.0,0.0,58.0,0.0,7.0,30.3,62.0,1.0
1.0,0.0,0.0,0.0,23.0,0.0,14.0,75.65,303.0,0.0
0.0,1.0,0.0,0.0,36.0,0.0,13.0,65.84,269.0,1.0
0.0,1.0,0.0,0.0,30.0,0.0,7.0,50.25,76.0,1.0
0.0,0.0,1.0,0.0,58.0,1.0,11.0,51.65,126.0,1.0
0.0,0.0,0.0,1.0,57.0,0.0,13.0,57.03,306.0,0.0
0.0,1.0,0.0,0.0,50.0,0.0,10.0,64.42,350.0,0.0
0.0,1.0,0.0,0.0,33.0,1.0,24.0,92.77,175.0,0.0
0.0,0.0,0.0,1.0,42.0,0.0,23.0,30.58,375.0,0.0
1.0,0.0,0.0,0.0,39.0,0.0,2.0,93.8,489.0,1.0
0.0,1.0,0.0,0.0,52.0,0.0,21.0,57.79,360.0,1.0
0.0,0.0,0.0,0.0,63.0,1.0,7.0,50.31,231.0,1.0
0.0,0.0,0.0,1.0,22.0,0.0,19.0,83.18,477.0,1.0
0.0,1.0,0.0,0.0,40.0,0.0,2.0,80.33,410.0,0.0
0.0,0.0,1.0,0.0,70.0,0.0,24.0,45.21,305.0,1.0
0.0,0.0,0.0,1.0,35.0,0.0,9.0,39.18,103.0,1.0
0.0,0.0,1.0,0.0,69.0,0.0,3.0,63.12,85.0,0.0
1.0,0.0,0.0,0.0,52.0,1.0,8.0,88.7,200.0,0.0
0.0,0.0,1.0,0.0,31.0,0.0,10.0,79.97,201.0,1.0
0.0,0.0,1.0,0.0,57.0,0.0,16.0,92.11,144.0,1.0
0.0,1.0,0.0,0.0,40.0,0.0,21.0,38.96,191.0,0.0
0.0,0.0,0.0,1.0,63.0,1.0,19.0,50.55,172.0,0.0
0.0,0.0,0.0,1.0,21.0,1.0,8.0,47.07,484.0,0.0
1.0,0.0,0.0,0.0,29.0,1.0,24.0,62.4,392.0,0.0
0.0,0.0,0.0,1.0,47.0,0.0,6.0,85.6,289.0,0.0
0.0,0.0,0.0,0.0,51.0,1.0,15.0,53.0,85.0,1.0
0.0,1.0,0.0,0.0,32.0,0.0,9.0,33.61,94.0,0.0
0.0,0.0,0.0,0.0,66.0,1.0,13.0,91.69,314.0,0.0
0.0,0.0,0.0,0.0,32.0,0.0,8.0,69.06,225.0,0.0
0.0,0.0,0.0,0.0,63.0,1.0,20.0,55.47,192.0,1.0
0.0,0.0,0.0,1.0,51.0,1.0,2.0,73.86,131.0,1.0
0.0,0.0,1.0,0.0,29.0,0.0,16.0,76.45,246.0,1.0
0.0,1.0,0.0,0.0,21.0,0.0,7.0,62.59,153.0,1.0
0.0,0.0,0.0,0.0,40.0,0.0,18.0,37.17,90.0,0.0
0.0,1.0,0.0,0.0,57.0,0.0,20.0,69.67,459.0,0.0
0.0,0.0,0.0,1.0,47.0,0.0,10.0,38.68,423.0,0.0
0.0,0.0,0.0,1.0,33.0,0.0,14.0,37.83,103.0,0.0
0.0,1.0,0.0,0.0,44.0,1.0,11.0,44.52,282.0,0.0
1.0,0.0,0.0,0.0,26.0,0.0,9.0,53.98,94.0,1.0
0.0,0.0,1.0,0.0,24.0,0.0,7.0,99.51,219.0,1.0
0.0,0.0,0.0,1.0,22.0,1.0,19.0,70.96,207.0,0.0
0.0,1.0,0.0,0.0,49.0,1.0,1.0,68.73,446.0,1.0
0.0,1.0,0.0,0.0,21.0,0.0,8.0,86.72,405.0,0.0
1.0,0.0,0.0,0.0,39.0,0.0,18.0,89.91,232.0,0.0
1.0,0.0,0.0,0.0,64.0,1.0,6.0,33.63,388.0,1.0
0.0,0.0,0.0,0.0,60.0,1.0,6.0,80.54,470.0,1.0
1.0,0.0,0.0,0.0,70.0,0.0,5.0,93.31,381.0,0.0
0.0,0.0,1.0,0.0,46.0,0.0,11.0,83.13,402.0,0.0
0.0,0.0,0.0,0.0,63.0,1.0,19.0,66.48,136.0,1.0
0.0,0.0,0.0,1.0,21.0,0.0,4.0,90.15,136.0,1.0
1.0,0.0,0.0,0.0,33.0,0.0,14.0,60.12,120.0,1.0
1.0,0.0,0.0,0.0,36.0,0.0,24.0,92.93,212.0,1.0
1.0,0.0,0.0,0.0,66.0,1.0,8.0,41.15,92.0,1.0
0.0,1.0,0.0,0.0,67.0,1.0,21.0,56.32,239.0,1.0
0.0,1.0,0.0,0.0,18.0,1.0,19.0,70.34,400.0,0.0
0.0,0.0,1.0,0.0,30.0,1.0,10.0,73.29,240.0,1.0
0.0,0.0,1.0,0.0,58.0,1.0,14.0,36.87,87.0,1.0
1.0,0.0,0.0,0.0,37.0,0.0,22.0,50.52,387.0,1.0
0.0,0.0,1.0,0.0,28.0,0.0,11.0,69.45,349.0,0.0
0.0,0.0,0.0,0.0,37.0,0.0,9.0,51.17,262.0,1.0
0.0,0.0,0.0,1.0,59.0,1.0,17.0,58.38,384.0,1.0
0.0,0.0,1.0,0.0,32.0,0.0,24.0,57.48,484.0,0.0
0.0,0.0,0.0,1.0,29.0,1.0,14.0,36.02,240.0,1.0
0.0,0.0,1.0,0.0,41.0,0.0,5.0,31.54,156.0,1.0
0.0,0.0,1.0,0.0,29.0,0.0,19.0,44.6,362.0,1.0
0.0,0.0,0.0,1.0,33.0,1.0,15.0,33.04,177.0,1.0
0.0,0.0,1.0,0.0,34.0,0.0,19.0,67.67,180.0,0.0
0.0,0.0,0.0,1.0,18.0,1.0,12.0,64.98,458.0,1.0
1.0,0.0,0.0,0.0,68.0,1.0,18.0,82.84,102.0,1.0
0.0,0.0,1.0,0.0,50.0,1.0,4.0,79.24,263.0,0.0
0.0,0.0,0.0,0.0,41.0,0.0,7.0,37.62,286.0,1.0
1.0,0.0,0.0,0.0,31.0,1.0,3.0,57.05,247.0,0.0
0.0,0.0,0.0,1.0,40.0,0.0,9.0,73.14,487.0,0.0
0.0,0.0,1.0,0.0,51.0,1.0,6.0,37.12,293.0,0.0
0.0,0.0,1.0,0.0,34.0,0.0,22.0,69.08,333.0,0.0
0.0,0.0,0.0,1.0,35.0,1.0,11.0,41.61,99.0,0.0
0.0,0.0,0.0,1.0,28.0,1.0,13.0,48.55,471.0,0.0
0.0,0.0,1.0,0.0,19.0,1.0,12.0,73.75,369.0,0.0
0.0,0.0,1.0,0.0,46.0,0.0,8.0,63.02,304.0,1.0
0.0,1.0,0.0,0.0,46.0,0.0,24.0,84.91,231.0,0.0
0.0,1.0,0.0,0.0,51.0,0.0,3.0,31.92,288.0,0.0
0.0,0.0,0.0,1.0,41.0,0.0,16.0,93.38,117.0,1.0
0.0,0.0,0.0,1.0,70.0,0.0,11.0,91.6,189.0,1.0
0.0,0.0,0.0,0.0,28.0,0.0,12.0,50.16,466.0,0.0
0.0,0.0,0.0,0.0,28.0,0.0,16.0,81.71,157.0,1.0
0.0,1.0,0.0,0.0,52.0,0.0,4.0,83.13,256.0,0.0
1.0,0.0,0.0,0.0,31.0,0.0,21.0,68.47,130.0,0.0
0.0,1.0,0.0,0.0,32.0,1.0,1.0,80.46,298.0,0.0
0.0,1.0,0.0,0.0,19.0,1.0,2.0,34.64,397.0,1.0
0.0,0.0,0.0,1.0,36.0,0.0,19.0,56.39,398.0,1.0
1.0,0.0,0.0,0.0,63.0,1.0,1.0,75.85,420.0,0.0
0.0,0.0,0.0,0.0,20.0,0.0,9.0,53.17,430.0,1.0
0.0,0.0,1.0,0.0,55.0,1.0,14.0,98.24,407.0,1.0
1.0,0.0,0.0,0.0,23.0,1.0,20.0,52.24,478.0,0.0
0.0,0.0,1.0,0.0,43.0,1.0,21.0,62.33,239.0,1.0
0.0,0.0,1.0,0.0,65.0,0.0,19.0,78.99,104.0,0.0
0.0,1.0,0.0,0.0,67.0,1.0,8.0,80.73,208.0,1.0
0.0,0.0,0.0,1.0,45.0,0.0,22.0,32.64,407.0,0.0
1.0,0.0,0.0,0.0,39.0,1.0,10.0,37.56,51.0,1.0
1.0,0.0,0.0,0.0,37.0,1.0,24.0,90.62,102.0,1.0
0.0,0.0,1.0,0.0,67.0,1.0,3.0,68.79,61.0,1.0
0.0,0.0,0.0,1.0,23.0,1.0,11.0,59.35,98.0,0.0
0.0,0.0,0.0,1.0,55.0,0.0,24.0,66.33,212.0,1.0
0.0,0.0,0.0,0.0,55.0,0.0,2.0,45.71,491.0,1.0
0.0,0.0,0.0,1.0,36.0,1.0,24.0,74.44,307.0,0.0
0.0,0.0,0.0,0.0,53.0,1.0,19.0,73.41,402.0,1.0
1.0,0.0,0.0,0.0,19.0,0.0,5.0,51.95,54.0,1.0
0.0,0.0,0.0,0.0,50.0,0.0,9.0,31.59,363.0,0.0
0.0,0.0,0.0,1.0,56.0,0.0,17.0,34.04,338.0,1.0
0.0,1.0,0.0,0.0,38.0,1.0,21.0,56.54,471.0,0.0
0.0,0.0,0.0,0.0,49.0,1.0,12.0,50.56,324.0,0.0
1.0,0.0,0.0,0.0,63.0,0.0,6.0,88.2,367.0,0.0
1.0,0.0,0.0,0.0,58.0,1.0,6.0,73.73,253.0,1.0
0.0,0.0,1.0,0.0,31.0,1.0,11.0,32.08,458.0,0.0
0.0,1.0,0.0,0.0,25.0,0.0,20.0,36.61,161.0,1.0
1.0,0.0,0.0,0.0,55.0,0.0,10.0,80.33,273.0,0.0
